seller_id,n_items_sold,n_orders,gmv,freight_collected,mean_item_price,median_item_price,freight_to_price_ratio,n_categories,primary_category,first_sale_at,last_sale_at,active_months,tenure_days,n_delivered_orders,multi_seller_order_share,late_rate,mean_handling_days,median_handling_days,mean_transit_days,dispatch_sla_miss_rate,mean_route_distance_km,n_reviewed_orders,mean_review_score,detractor_rate,gmv_share,gmv_cumulative_share,gmv_rank,gmv_decile,seller_state,seller_region,suppress_small_n,analysis_start,analysis_end
e3e290b38963293022cdcd6db8328103,3,3,135.7,46.34,45.23333333333333,59.9,0.34148857774502583,2,sports_leisure,2017-11-25 01:04:21,2017-12-03 20:13:13,2,8,3,0.6666666666666666,0.0,2.439228395061728,1.7129398148148147,5.60900462962963,0.3333333333333333,455.62359844225585,3,3.3333333333333335,0.3333333333333333,1.0020888952867003e-05,0.9973492621957668,2554,9,SP,Sudeste,true,2017-01-01,2018-08-31
70b52a4cfc823994561b00bad161b4ed,10,8,585.0,100.35000000000001,58.5,58.5,0.17153846153846156,1,auto,2017-02-21 16:17:51,2018-07-18 13:50:09,4,512,8,0.0,0.0,9.501834490740741,8.545648148148148,2.8133240740740746,0.2,108.63743960760466,8,4.5,0.0,4.319985289187323e-05,0.9793305356163365,1759,6,SP,Sudeste,true,2017-01-01,2018-08-31
c1552b1dab6e6f760950368ae61fb600,2,2,53.8,14.89,26.9,26.9,0.27676579925650563,1,health_beauty,2018-08-22 14:24:54,2018-08-25 11:00:52,1,3,2,0.0,0.0,1.611244212962963,1.611244212962963,3.4463425925925923,0.0,77.89951533402152,2,2.5,0.5,3.972909548004752e-06,0.9995498915019809,2879,10,SP,Sudeste,true,2017-01-01,2018-08-31
596849622429351f47b32e6cae1055ff,14,14,1104.6999999999998,160.48999999999998,78.90714285714284,39.9,0.1452792613379198,4,telephony,2018-06-04 14:51:21,2018-08-21 20:32:25,3,78,13,0.14285714285714285,0.0,1.085750534188034,0.9470717592592592,4.248106303418803,0.07142857142857142,348.0854731677033,13,4.0,0.15384615384615385,8.157756835838009e-05,0.9549780725743605,1357,5,SP,Sudeste,false,2017-01-01,2018-08-31
e6ffc9ac6a7adc9d16a1cfc2286dd546,1,1,34.99,8.29,34.99,34.99,0.2369248356673335,1,bed_bath_table,2018-03-29 09:57:50,2018-03-29 09:57:50,1,0,0,0.0,,,,,,83.27518129989701,1,1.0,1.0,2.5838681242506743e-06,0.9998337972428908,2965,10,SP,Sudeste,true,2017-01-01,2018-08-31
bf0045791395e66460eb04749c68672a,2,2,119.8,35.45,59.9,59.9,0.2959098497495827,1,stationery,2017-02-07 13:50:56,2017-03-15 21:04:08,2,36,2,0.0,0.0,3.570341435185185,3.570341435185185,10.671261574074073,0.0,1418.162158901552,2,4.0,0.0,8.846739105036603e-06,0.9979072602956203,2614,9,SP,Sudeste,true,2017-01-01,2018-08-31
718539d38d07dd351c76db862760e2e2,45,37,1318.9000000000003,659.0500000000002,29.308888888888895,32.64,0.49969671696110396,3,cool_stuff,2017-04-26 11:19:47,2018-02-22 17:09:58,8,302,35,0.02702702702702703,0.0,1.9083798987941427,1.4056365740740742,5.931072082256676,0.0,457.8253959606733,37,4.333333333333333,0.13333333333333333,9.739536064801987e-05,0.9444378386823225,1240,5,SP,Sudeste,false,2017-01-01,2018-08-31
b76f4d90e85657a240495c876313adc5,1,1,299.0,19.3,299.0,299.0,0.0645484949832776,1,toys,2018-08-25 22:28:18,2018-08-25 22:28:18,1,0,1,0.0,0.0,0.15247685185185186,0.15247685185185186,0.9979166666666667,0.0,90.46390448204167,1,5.0,0.0,2.2079924811401874e-05,0.9909744474731049,2134,7,SP,Sudeste,true,2017-01-01,2018-08-31
979e9f8b5b39dd243a2550c8b05aecf0,4,3,525.0,46.88,131.25,85.0,0.0892952380952381,1,health_beauty,2018-01-25 12:48:59,2018-04-04 21:49:23,3,69,3,0.0,0.0,2.895185185185185,3.3827025462962963,5.1024392361111115,0.0,242.8416670834451,3,5.0,0.0,3.8769098749117005e-05,0.9812950330497252,1807,6,SP,Sudeste,true,2017-01-01,2018-08-31
22a23e5ac7061fc538cc2a019afaaf16,1,1,95.0,14.42,95.0,95.0,0.15178947368421053,1,food_drink,2017-05-18 11:00:04,2017-05-18 11:00:04,1,0,1,0.0,0.0,7.852511574074074,7.852511574074074,3.16974537037037,0.0,629.6775240137567,1,3.0,0.0,7.0153607260306955e-06,0.9984963526895883,2688,9,MG,Sudeste,true,2017-01-01,2018-08-31
0b90b6df587eb83608a64ea8b390cf07,210,164,28592.319999999956,3615.320000000002,136.15390476190456,95.0,0.12644374433414313,1,computers_accessories,2017-10-24 14:48:29,2018-08-16 22:03:02,11,296,163,0.03048780487804878,0.03349282296650718,2.265168959330143,1.761261574074074,11.72397118110934,0.02857142857142857,673.5573424186251,163,4.0047846889952154,0.17703349282296652,0.0021114256715168596,0.42787330702785664,88,1,PR,Sul,false,2017-01-01,2018-08-31
9200e6ce317b67196b6b0bad4d4bd567,1,1,36.9,14.52,36.9,36.9,0.3934959349593496,1,furniture_decor,2017-03-25 10:31:25,2017-03-25 10:31:25,1,0,1,0.0,0.0,0.5043981481481481,0.5043981481481481,13.073981481481482,0.0,385.86547890121517,1,3.0,0.0,2.7249137977950805e-06,0.99980763954735,2955,10,RJ,Sudeste,true,2017-01-01,2018-08-31
4c60877808f4318ef1107fbeb8f89afa,2,2,118.0,32.63,59.0,59.0,0.27652542372881356,1,computers_accessories,2017-12-01 18:40:44,2018-01-16 14:33:54,2,46,2,0.0,0.0,9.464600694444444,9.464600694444444,5.552598379629629,1.0,224.3017773446406,2,4.0,0.0,8.713816480753917e-06,0.9980217192289308,2627,9,SP,Sudeste,true,2017-01-01,2018-08-31
3bb32fedaa74e4ad20f4ce067733bd31,3,2,103.69999999999999,58.86,34.56666666666666,23.9,0.5675988428158149,1,sports_leisure,2018-08-03 13:32:54,2018-08-05 20:48:32,1,2,2,0.0,0.0,1.2489197530864198,0.6936226851851852,4.579471450617284,0.0,680.7625462928125,2,4.666666666666667,0.0,7.657820076730348e-06,0.9982842399349712,2659,9,SC,Sul,true,2017-01-01,2018-08-31
ae8bfdbf1c2a2a2dee92d799db0a31c6,8,8,339.92,146.22,42.49,35.99,0.43016003765591904,4,furniture_decor,2017-02-15 09:34:07,2017-05-15 17:58:25,3,89,8,0.0,0.0,1.795642361111111,1.6380439814814816,7.071459780092592,0.0,898.5900360418733,8,4.125,0.0,2.5101699136761622e-05,0.9891019731109659,2054,7,PR,Sul,true,2017-01-01,2018-08-31
1927cdb9fa74f5270097f6250e8e8f34,1,1,120.0,58.92,120.0,120.0,0.491,1,drinks,2018-08-06 15:47:47,2018-08-06 15:47:47,1,0,1,0.0,0.0,0.0,0.0,8.123715277777778,0.0,920.7541118944079,1,5.0,0.0,8.861508285512458e-06,0.9977655559166264,2598,9,SP,Sudeste,true,2017-01-01,2018-08-31
8a87611c08849ffeeccab52aa798b6c7,14,13,2369.8,485.32000000000005,169.27142857142857,155.0,0.2047936534728669,4,construction_tools_construction,2017-01-26 23:48:56,2017-03-04 20:05:28,3,37,6,0.07692307692307693,0.0,6.063777006172841,4.572586805555556,5.348584104938272,0.5,673.7756239683391,13,2.642857142857143,0.5714285714285714,0.0001750000194583952,0.9043750874769316,932,4,PR,Sul,false,2017-01-01,2018-08-31
679769a98cfcc6da877c8486ff1c13f3,21,21,7029.0,438.38999999999993,334.7142857142857,349.0,0.06236875800256081,1,health_beauty,2017-03-01 12:40:04,2018-08-27 15:03:18,11,544,21,0.0,0.0,1.2922889109347444,0.9814814814814815,7.828446869488537,0.0,703.7702153428875,21,4.571428571428571,0.047619047619047616,0.0005190628478238922,0.7495859929175066,431,2,MG,Sudeste,false,2017-01-01,2018-08-31
acf974e4d5950ad143a247471b831eb9,12,5,423.80000000000007,329.82000000000005,35.31666666666667,40.1,0.7782444549315715,2,housewares,2017-03-07 16:20:35,2017-10-30 13:27:55,3,237,5,0.2,0.0,1.8701552854938273,1.6076099537037036,11.184088541666663,0.0,1602.0652473775942,4,4.8,0.0,3.129589342833484e-05,0.985525898888544,1927,7,RS,Sul,true,2017-01-01,2018-08-31
20a7efa9721046319bdde5d60b6b5365,6,3,501.20000000000005,95.39,83.53333333333335,89.9,0.19032322426177173,2,uncategorized,2018-01-08 10:50:24,2018-02-08 14:19:47,2,31,3,0.0,0.0,0.66772762345679,0.5793865740740741,14.091545138888888,0.0,792.4944599722285,3,5.0,0.0,3.701156627249037e-05,0.982547196662665,1840,6,SP,Sudeste,true,2017-01-01,2018-08-31
febab0275244b9a49a623f0bd613ca2f,129,109,7272.419999999994,3016.749999999999,56.37534883720925,49.0,0.41482065117251227,3,housewares,2017-02-15 20:49:15,2018-08-17 20:05:53,19,548,106,0.07339449541284404,0.031746031746031744,1.4008716380070534,0.8416435185185185,6.279649011610816,0.015503875968992248,330.25054871920236,109,4.263565891472868,0.13178294573643412,0.0005370384173810538,0.7416650177984344,416,2,SP,Sudeste,false,2017-01-01,2018-08-31
f3da5b2ff499efb8d4a6d371d175d7dd,84,79,3702.290000000001,1124.5700000000002,44.074880952380965,40.5,0.30374984131442967,12,toys,2017-11-04 09:24:45,2018-07-10 15:47:15,9,248,77,0.02531645569620253,0.10975609756097561,1.9052090390695573,1.7001099537037037,8.739695545392957,0.06097560975609756,380.1922015581604,78,3.8313253012048194,0.1927710843373494,0.0002733989459197494,0.8570755028227666,717,3,SP,Sudeste,false,2017-01-01,2018-08-31
436bf27f2f18474fc6047702e9f8a866,1,1,29.9,14.52,29.9,29.9,0.48561872909699,1,baby,2017-01-18 12:51:23,2017-01-18 12:51:23,1,0,1,0.0,0.0,4.998796296296296,4.998796296296296,14.162002314814815,1.0,383.45790379288314,1,5.0,0.0,2.2079924811401874e-06,0.9998822719085899,2986,10,SP,Sudeste,true,2017-01-01,2018-08-31
d2f3e277560ed4c6361284429b00f037,7,7,320.54999999999995,134.10999999999999,45.79285714285714,41.9,0.41837466853844957,2,pet_shop,2017-07-08 11:34:46,2017-10-08 13:26:33,4,92,7,0.2857142857142857,0.0,1.303655753968254,1.0752314814814814,5.943283730158731,0.0,415.94451422239973,7,4.714285714285714,0.0,2.367130400767515e-05,0.9898342468019755,2084,7,SP,Sudeste,true,2017-01-01,2018-08-31
cd843d4cf8ef32827de0396605163ba3,5,5,1915.0,697.56,383.0,379.0,0.3642610966057441,1,kitchen_dining_laundry_garden_furniture,2017-07-28 10:36:12,2018-08-13 16:25:25,5,381,5,0.0,0.0,5.358020833333333,5.875787037037037,10.693787037037037,0.6,519.0601294740942,5,3.8,0.0,0.00014141490305630297,0.9196775343214735,1029,4,MG,Sudeste,true,2017-01-01,2018-08-31
67883baaae6134ee81b271a542613728,19,19,8167.9,328.11999999999995,429.8894736842105,219.0,0.0401718924080853,2,watches_gifts,2018-07-17 13:21:24,2018-08-22 11:39:32,2,36,19,0.0,0.05263157894736842,0.6543768274853802,0.7045833333333333,4.866874390838207,0.0,450.3035830062001,19,4.105263157894737,0.10526315789473684,0.0006031659460436434,0.711342987884579,363,2,SP,Sudeste,false,2017-01-01,2018-08-31
7dc9a3355bae96dd82008b313d3a456c,1,1,899.0,50.62,899.0,899.0,0.056307007786429365,1,pet_shop,2018-06-20 07:42:30,2018-06-20 07:42:30,1,0,1,0.0,0.0,7.093530092592593,7.093530092592593,5.381840277777778,1.0,447.99827043728084,1,5.0,0.0,6.638746623896416e-05,0.9640073727808001,1479,5,MG,Sudeste,true,2017-01-01,2018-08-31
05e107217c7266362fd44b75b2cd4cc4,8,5,193.38000000000002,82.01,24.172500000000003,14.9,0.42408728927500255,1,stationery,2018-06-29 23:02:10,2018-08-21 05:26:43,2,53,5,0.0,0.25,1.7470341435185184,1.8178587962962962,4.437168692129631,0.0,390.00041087129136,5,4.125,0.0,1.4280320602103327e-05,0.9951055024518092,2366,8,SP,Sudeste,true,2017-01-01,2018-08-31
1acde099eb406aa220b1169b188b42da,10,9,311.0999999999999,147.40000000000003,31.109999999999992,16.9,0.47380263580842197,1,furniture_decor,2017-09-10 22:32:14,2017-11-06 12:41:01,3,57,9,0.0,0.0,1.597099537037037,1.58671875,10.454196759259258,0.0,639.6008721605947,9,4.3,0.1,2.297346023019104e-05,0.9902547711545826,2102,7,SP,Sudeste,true,2017-01-01,2018-08-31
d97df38225e5abadaff1e72cb72b823c,29,29,1846.0,516.92,63.6551724137931,35.0,0.2800216684723727,1,auto,2017-11-03 16:38:02,2018-08-08 17:25:12,9,278,28,0.034482758620689655,0.14285714285714285,1.8578236607142855,1.0739641203703703,10.162423941798945,0.034482758620689655,512.5354451065801,27,3.925925925925926,0.2222222222222222,0.00013631953579213332,0.9224558224605899,1049,4,SP,Sudeste,false,2017-01-01,2018-08-31
45213867cefbf2cd4c6177e10216a951,14,14,4955.419999999999,433.73999999999995,353.95857142857136,322.75,0.08752840324331743,2,musical_instruments,2017-01-27 18:16:50,2017-10-11 11:41:40,8,257,14,0.0,0.07142857142857142,2.2638905423280424,1.7518055555555554,12.034642857142856,0.0,989.7362447988866,14,3.857142857142857,0.21428571428571427,0.00036593746156828445,0.809608922306502,566,2,SP,Sudeste,false,2017-01-01,2018-08-31
61b893c57e33626afb104d4112b1be76,1,1,74.99,13.1,74.99,74.99,0.17468995866115483,1,furniture_decor,2017-03-23 17:21:23,2017-03-23 17:21:23,1,0,0,0.0,,,,,,291.42822149873354,1,1.0,1.0,5.5377042194214934e-06,0.9991074319625308,2785,10,MG,Sudeste,true,2017-01-01,2018-08-31
a420f60ff1aa9acc80d0e42959f2b313,69,67,7443.300000000001,1099.9700000000003,107.87391304347828,73.5,0.14777988257896366,9,agro_industry_and_commerce,2017-08-16 01:00:34,2018-08-13 10:05:23,13,362,67,0.014925373134328358,0.07246376811594203,1.2424644390767579,0.8913888888888889,9.768384829575952,0.0,584.9721547431119,65,3.925373134328358,0.16417910447761194,0.0005496572051796241,0.7378588678056416,409,2,SP,Sudeste,false,2017-01-01,2018-08-31
ff4ea69c2a729e83e63c7579e4ef8170,9,9,7017.0,171.62,779.6666666666666,849.0,0.024457745475274333,1,small_appliances,2017-02-28 19:07:02,2017-07-21 12:54:47,5,143,8,0.0,0.0,1.5452502893518518,1.255821759259259,9.591414930555556,0.0,576.2588532300764,8,4.5,0.125,0.000518176696995341,0.7501041696145018,432,2,SP,Sudeste,true,2017-01-01,2018-08-31
916748bc99315c2d202898ae58b1617e,32,25,369.3999999999998,377.1100000000001,11.543749999999994,9.9,1.0208716838115872,3,market_place,2017-02-12 22:05:47,2017-11-25 14:37:15,10,286,25,0.0,0.0,4.151477502893518,4.182314814814815,6.034850983796296,0.15625,314.9004205683642,25,4.34375,0.0625,2.72786763389025e-05,0.9879261506534467,2009,7,SP,Sudeste,false,2017-01-01,2018-08-31
bc2ac6b95e1accce9858528ee566c17e,22,18,2045.0,234.56000000000006,92.95454545454545,82.5,0.1146992665036675,1,books_imported,2017-08-21 19:07:53,2018-05-21 17:38:06,8,273,18,0.0,0.0,1.007197495791246,0.731880787037037,3.737991372053872,0.0,144.45364449404227,18,4.636363636363637,0.09090909090909091,0.00015101487036560813,0.9157142306484499,1002,4,SP,Sudeste,false,2017-01-01,2018-08-31
25debeafbce801fdd479539350185eee,7,6,302.84000000000003,100.00999999999999,43.26285714285715,39.99,0.33024039096552626,2,sports_leisure,2017-06-05 10:45:54,2018-05-15 13:17:14,4,344,5,0.16666666666666666,0.0,5.5830516975308635,6.050682870370371,9.111028163580249,0.6666666666666666,360.00144384615396,6,2.4285714285714284,0.5714285714285714,2.2363493076538274e-05,0.9907085335478506,2122,7,SP,Sudeste,true,2017-01-01,2018-08-31
02c988090b766852e088c69d7fb3b551,17,13,1618.65,218.3,95.21470588235294,89.9,0.1348654743150156,2,signaling_and_security,2017-07-16 12:39:50,2018-08-15 09:44:30,12,395,12,0.0,0.0,1.3095601851851855,1.120138888888889,6.57119140625,0.0,208.9237383339271,12,4.6875,0.0625,0.00011953066988620617,0.9317230733644303,1122,4,SP,Sudeste,false,2017-01-01,2018-08-31
e5f9e61ceb5f523cc966e0f34095032f,4,4,2238.0,115.44,559.5,559.5,0.05158176943699732,2,cool_stuff,2017-07-10 14:25:38,2018-02-28 11:29:07,3,233,4,0.0,0.25,6.177118055555555,6.353802083333333,13.220419560185185,0.75,685.9462722131381,4,4.0,0.25,0.00016526712952480733,0.9084488461584385,956,4,SC,Sul,true,2017-01-01,2018-08-31
ad97a199236354e53fcd91a5a913e9a2,18,17,13205.9,868.7999999999998,733.661111111111,688.75,0.06578877622880681,3,small_appliances,2017-11-16 20:47:34,2018-07-23 23:29:17,8,249,16,0.0,0.11764705882352941,4.951369144880174,4.245405092592593,9.78336873638344,0.2777777777777778,466.9154486611394,17,4.5,0.05555555555555555,0.000975201602230408,0.5937428285936506,211,1,SC,Sul,false,2017-01-01,2018-08-31
3606774ec64634822d78dc2db6d37045,1,1,119.9,29.03,119.9,119.9,0.2421184320266889,1,garden_tools,2017-01-25 15:28:32,2017-01-25 15:28:32,1,0,0,0.0,,,,,,305.34890464686526,1,1.0,1.0,8.854123695274532e-06,0.9978452895528025,2607,9,SP,Sudeste,true,2017-01-01,2018-08-31
94165aea8a35c3c21499cbcae239b16c,1,1,180.0,16.11,180.0,180.0,0.0895,1,auto,2018-06-07 18:01:09,2018-06-07 18:01:09,1,0,1,0.0,0.0,1.5933449074074073,1.5933449074074073,4.553356481481481,0.0,605.8585008842849,1,2.0,1.0,1.3292262428268687e-05,0.9955741123022095,2400,8,MG,Sudeste,true,2017-01-01,2018-08-31
c8665a4dd081a2c436b1cd921079d0d9,1,1,79.39,14.14,79.39,79.39,0.1781080740647437,1,health_beauty,2018-06-18 12:48:25,2018-06-18 12:48:25,1,0,1,0.0,0.0,0.7370833333333333,0.7370833333333333,3.4865393518518517,0.0,233.68903111917427,1,5.0,0.0,5.862626189890284e-06,0.9990285999848229,2771,10,SP,Sudeste,true,2017-01-01,2018-08-31
6c17baf138731a4aaacc3210adf2037b,5,4,538.8,89.92,107.75999999999999,100.0,0.16688938381588717,1,perfumery,2018-08-06 15:08:47,2018-08-20 23:20:11,1,14,4,0.0,0.0,0.7614861111111111,0.6206944444444444,6.225460648148148,0.0,412.931049859866,4,5.0,0.0,3.978817220195093e-05,0.9808626837527701,1796,6,SP,Sudeste,true,2017-01-01,2018-08-31
50c361bcf670d16f6df4d52de3dff924,1,1,35.0,16.6,35.0,35.0,0.4742857142857143,1,art,2018-02-13 21:48:17,2018-02-13 21:48:17,1,0,0,0.0,,,,,,800.8661056510781,1,1.0,1.0,2.5846065832744667e-06,0.9998260456385181,2962,10,SP,Sudeste,true,2017-01-01,2018-08-31
32e5635e63cb374eb63afdd242fb6134,1,1,910.0,17.82,910.0,910.0,0.019582417582417584,1,small_appliances,2017-08-15 21:29:06,2017-08-15 21:29:06,1,0,1,0.0,0.0,3.056574074074074,3.056574074074074,1.5855208333333333,0.0,23.907182693106915,1,5.0,0.0,6.719977116513613e-05,0.9633384921046881,1469,5,RJ,Sudeste,true,2017-01-01,2018-08-31
c1f12f926d0ba950578b4fa41115cbb6,4,2,479.6,76.96000000000001,119.9,129.9,0.16046705587989993,2,housewares,2018-02-24 12:00:07,2018-08-01 17:20:32,2,158,2,0.0,0.25,4.588466435185184,5.292118055555555,19.810703125,0.0,1086.24014993494,2,4.5,0.0,3.5416494781098126e-05,0.9834535000379757,1865,7,SP,Sudeste,true,2017-01-01,2018-08-31
8602a61d680a10a82cceeeda0d99ea3d,19,17,826.99,252.90999999999997,43.52578947368421,35.0,0.3058199010870748,1,fashion_bags_accessories,2017-08-04 16:41:25,2018-08-02 16:31:11,11,363,17,0.29411764705882354,0.0,1.9672508528265105,0.9134722222222222,5.6896454678362565,0.10526315789473684,422.56590001610533,17,4.473684210526316,0.10526315789473684,6.10698228086329e-05,0.9676195886647645,1536,6,SP,Sudeste,false,2017-01-01,2018-08-31
c3acdfac4e3e97ff87529454fbc03642,12,12,16788.0,269.28,1399.0,1349.0,0.01604002859185132,1,watches_gifts,2018-03-24 13:40:27,2018-08-16 18:52:14,6,145,12,0.0,0.08333333333333333,5.8665412808641975,4.132841435185185,4.773011188271606,0.3333333333333333,433.80208698426753,12,4.25,0.08333333333333333,0.0012397250091431928,0.5313737727939012,153,1,SP,Sudeste,false,2017-01-01,2018-08-31
fde0cc9ea29c8ccfc0a2c22256a58c71,35,35,3922.0,999.2700000000001,112.05714285714286,99.0,0.2547858235594085,3,furniture_living_room,2017-10-11 13:27:29,2018-08-19 19:06:06,11,312,35,0.0,0.02857142857142857,1.5487589285714283,1.0467476851851851,6.731882605820104,0.02857142857142857,485.7854105362655,35,4.485714285714286,0.08571428571428572,0.0002896236291314988,0.8464079519488955,679,3,PR,Sul,false,2017-01-01,2018-08-31
e63e8bfa530fb16910dd6956e592bb81,43,42,1311.7000000000003,667.47,30.504651162790704,28.9,0.5088587329419836,2,housewares,2017-08-07 09:14:30,2018-08-28 10:44:03,12,386,41,0.11904761904761904,0.047619047619047616,1.8140875771604936,1.6145717592592592,7.026781029541445,0.046511627906976744,319.4380905356908,42,4.255813953488372,0.11627906976744186,9.686367015088911e-05,0.9451168613546671,1247,5,SP,Sudeste,false,2017-01-01,2018-08-31
c4f7fee5b0db50e87766f5a4d1b1b758,9,8,11961.829999999998,571.77,1329.092222222222,2299.95,0.04779954237771312,4,cool_stuff,2018-04-15 13:07:03,2018-07-12 12:14:56,2,88,5,0.0,0.0,2.7200509259259262,3.533425925925926,8.59892824074074,0.0,582.3847015068172,8,2.6666666666666665,0.5555555555555556,0.0008833321304574288,0.6253899383029143,245,1,SP,Sudeste,true,2017-01-01,2018-08-31
d7485b33791774c36108f8c69602d48d,10,10,399.82000000000005,219.32,39.982000000000006,37.49,0.5485468460807362,1,sports_leisure,2018-04-06 12:25:07,2018-07-24 22:56:00,4,109,10,0.1,0.1,1.3257939814814814,0.8347453703703704,7.141230324074075,0.0,312.1589103917884,10,3.7,0.1,2.9525068689279927e-05,0.9865300820536222,1960,7,PR,Sul,false,2017-01-01,2018-08-31
515d781150feed28a6ac091bb0e3cb8c,5,5,789.95,126.8,157.99,156.99,0.16051648838534083,2,air_conditioning,2017-04-25 19:35:54,2017-05-11 15:19:44,2,16,5,0.0,0.0,0.5324375,0.24092592592592593,9.199412037037039,0.0,987.7677255706114,5,4.0,0.0,5.833457058450472e-05,0.969582519826564,1569,6,MS,Centro-Oeste,true,2017-01-01,2018-08-31
e908c0f3646e8b60375734a350d95d71,1,1,2951.0,58.53,2951.0,2951.0,0.019833954591663844,1,computers_accessories,2017-04-05 16:12:50,2017-04-05 16:12:50,1,0,1,0.0,0.0,6.920821759259259,6.920821759259259,19.17596064814815,0.0,1456.9940617038772,1,4.0,0.0,0.0002179192579212272,0.8825641832878974,821,3,SP,Sudeste,true,2017-01-01,2018-08-31
2646baaf662d4d92ac48f047e35db92d,18,15,1263.05,286.34,70.16944444444444,54.45,0.2267051977356399,4,costruction_tools_tools,2018-04-29 22:00:59,2018-08-09 19:37:47,5,102,15,0.0,0.05555555555555555,1.4083153292181068,1.3344502314814815,3.776195987654321,0.05555555555555555,220.5396782163565,15,4.555555555555555,0.1111111111111111,9.327106700013758e-05,0.9481657969413809,1279,5,SP,Sudeste,false,2017-01-01,2018-08-31
13fa2a6c6b9d0f43cb588d7c82117a12,10,9,4528.0,191.44000000000003,452.8,454.0,0.042279151943462906,1,health_beauty,2017-06-09 17:38:12,2017-09-27 21:06:35,3,110,9,0.0,0.3,4.702994212962963,3.608894675925926,15.355758101851851,0.1,665.7067122436008,9,4.0,0.1,0.0003343742459733367,0.8246434547402934,609,2,SP,Sudeste,true,2017-01-01,2018-08-31
5343d0649eca2a983820bfe93fc4d17e,111,71,10000.639999999998,2392.5900000000006,90.09585585585583,60.0,0.23924368840394228,1,furniture_decor,2017-12-18 19:26:02,2018-07-29 19:42:00,8,223,70,0.1267605633802817,0.09090909090909091,1.122712015993266,0.9445370370370371,9.823373737373739,0.009009009009009009,571.6702407103977,70,3.614678899082569,0.29357798165137616,0.0007385062851702274,0.6636453878473109,292,1,SP,Sudeste,false,2017-01-01,2018-08-31
7c9130f5f3729edd32aa059141d92484,4,3,126.0,67.15,31.5,31.5,0.5329365079365079,1,computers_accessories,2018-06-20 18:53:42,2018-08-23 11:30:22,2,64,3,0.0,0.0,2.362242476851852,1.1249652777777779,4.755141782407407,0.25,438.6631586884296,3,3.75,0.25,9.304583699788081e-06,0.9976101819226434,2581,9,SP,Sudeste,true,2017-01-01,2018-08-31
e4ebd3f87bf70440014f07ddda7fbe03,7,7,671.5,115.75999999999999,95.92857142857143,93.5,0.17239017125837675,3,bed_bath_table,2017-12-07 21:14:24,2018-03-05 18:13:14,4,88,7,0.0,0.0,2.231170634920635,2.0361921296296295,15.648721891534391,0.0,1040.9107599045287,7,4.571428571428571,0.0,4.958752344768013e-05,0.9759154336457566,1685,6,SP,Sudeste,true,2017-01-01,2018-08-31
33a17d60c64393351ebf1ef860f4e0f2,47,43,8152.480000000002,1279.38,173.45702127659578,150.97,0.1569313877494946,1,housewares,2017-07-08 11:40:20,2018-08-14 19:12:16,13,402,43,0.023255813953488372,0.02127659574468085,3.1145739755713158,2.227592592592593,7.155565405831362,0.02127659574468085,669.1011656951503,43,4.617021276595745,0.02127659574468085,0.0006020272422289552,0.7131493753333016,366,2,RS,Sul,false,2017-01-01,2018-08-31
640e21a7d01df7614a3b4923e990d40c,137,116,7598.880000000003,2446.24,55.466277372262795,56.1,0.3219211252184531,1,bed_bath_table,2018-03-17 19:47:48,2018-08-25 20:27:21,6,161,115,0.08620689655172414,0.03676470588235294,1.2832501021241836,0.8653472222222223,8.878211805555555,0.0364963503649635,486.08669936913986,116,4.262773722627737,0.08759124087591241,0.0005611461506717911,0.7328666854208664,400,2,SP,Sudeste,false,2017-01-01,2018-08-31
d57e18d5f73c7ccb7f7339b61166898d,63,61,3187.7000000000035,923.4900000000004,50.59841269841275,41.9,0.2897041754242869,3,fashion_bags_accessories,2017-09-10 12:54:36,2018-08-21 13:41:26,12,345,61,0.01639344262295082,0.0,1.402738095238095,1.0755324074074073,7.191399544385654,0.015873015873015872,506.5288035590225,61,4.444444444444445,0.07936507936507936,0.00023539858301440078,0.873741902684188,782,3,SP,Sudeste,false,2017-01-01,2018-08-31
dd2bdf855a9172734fbc3744021ae9b9,111,106,10476.899999999974,1999.55,94.38648648648625,69.9,0.19085321039620545,8,bed_bath_table,2017-01-31 11:22:14,2018-01-03 10:05:57,13,337,103,0.0,0.05555555555555555,5.080888203017834,3.291730324074074,9.658617648319622,0.13761467889908258,661.7430230840599,102,3.780952380952381,0.2,0.000773676134637377,0.6553606042440362,281,1,MG,Sudeste,false,2017-01-01,2018-08-31
9d213f303afae4983637247556438ede,3,2,47.7,73.11,15.9,15.9,1.5327044025157233,1,bed_bath_table,2018-07-14 00:04:42,2018-07-24 12:43:00,1,10,2,1.0,0.0,1.7413233024691357,2.550752314814815,4.858487654320988,0.0,379.6639501324233,2,5.0,0.0,3.5224495434912022e-06,0.9996862361453794,2916,10,SP,Sudeste,true,2017-01-01,2018-08-31
aadfe0417e61315688b6bd7043361e25,1,1,289.9,14.28,289.9,289.9,0.04925836495343222,1,perfumery,2017-08-03 08:40:25,2017-08-03 08:40:25,1,0,1,0.0,0.0,0.47752314814814817,0.47752314814814817,6.000092592592592,0.0,185.91658072718113,1,4.0,0.0,2.1407927099750512e-05,0.9913446369817324,2151,8,GO,Centro-Oeste,true,2017-01-01,2018-08-31
